source_dataset,survey_year,respondent_id,age,age_band,female,education_level,census_region,household_size,underserved_200fpl,underserved_method,lives_in_parents_home,household_income_2020_usd,income_is_banded,financial_knowledge_score,savings_behavior_index,credit_behavior_index,spending_behavior_index,weight
nfcs_2021,2021,2021016099,,18-24,0.0,2,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,40.0,100.0,100.0,75.0,1.558444309
nfcs_2021,2021,2021016100,,18-24,1.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,40.0,0.0,0.0,50.0,1.033049003
nfcs_2021,2021,2021016106,,18-24,1.0,5,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,50.0,50.0,75.0,1.216712674
nfcs_2021,2021,2021016108,,18-24,1.0,2,1,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,0.0,0.0,0.0,0.0,1.830500761
nfcs_2021,2021,2021016110,,18-24,1.0,3,2,5,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,50.0,100.0,100.0,1.341734763
nfcs_2021,2021,2021016111,,18-24,1.0,4,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,40.0,100.0,0.0,100.0,0.60702033
nfcs_2021,2021,2021016113,,18-24,1.0,4,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,20.0,100.0,33.33,62.5,1.216712674
nfcs_2021,2021,2021016114,,18-24,1.0,5,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,100.0,100.0,100.0,1.216712674
nfcs_2021,2021,2021016116,,18-24,1.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,50.0,0.0,50.0,1.197826282
nfcs_2021,2021,2021016120,,18-24,0.0,2,3,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,20.0,50.0,33.33,50.0,0.937967348
nfcs_2021,2021,2021016121,,18-24,1.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,20.0,50.0,0.0,62.5,0.553981468
nfcs_2021,2021,2021016122,,18-24,1.0,5,1,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,20.0,100.0,100.0,100.0,2.070454902
nfcs_2021,2021,2021016123,,18-24,1.0,2,1,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,100.0,0.0,87.5,1.830500761
nfcs_2021,2021,2021016124,,18-24,0.0,3,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,80.0,50.0,33.33,100.0,0.873008096
nfcs_2021,2021,2021016128,,18-24,1.0,3,4,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,0.0,33.33,75.0,0.932770903
nfcs_2021,2021,2021016142,,18-24,1.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,50.0,33.33,75.0,0.696450397
nfcs_2021,2021,2021016161,,18-24,0.0,3,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,40.0,0.0,66.67,100.0,1.19990134
nfcs_2021,2021,2021016169,,18-24,1.0,1,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,100.0,100.0,37.5,1.197826282
nfcs_2021,2021,2021016175,,18-24,1.0,2,1,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,0.0,0.0,37.5,1.830500761
nfcs_2021,2021,2021016200,,18-24,1.0,4,1,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,60.0,100.0,66.67,62.5,0.723390819
nfcs_2021,2021,2021016205,,18-24,0.0,5,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,0.0,50.0,33.33,100.0,1.258638082
nfcs_2021,2021,2021016206,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,80.0,50.0,33.33,50.0,0.459445044
nfcs_2021,2021,2021016210,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,60.0,50.0,0.0,0.0,1.341734763
nfcs_2021,2021,2021016221,,18-24,0.0,2,2,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,20.0,0.0,0.0,100.0,1.807025171
nfcs_2021,2021,2021016223,,18-24,0.0,5,3,4,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,334295.0,True,20.0,100.0,66.67,25.0,0.757525577
nfcs_2021,2021,2021016231,,18-24,1.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,0.0,0.0,33.33,50.0,0.807538255
nfcs_2021,2021,2021016238,,18-24,0.0,4,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,20.0,100.0,66.67,100.0,0.371059155
nfcs_2021,2021,2021016240,,18-24,1.0,2,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,50.0,33.33,50.0,1.555749201
nfcs_2021,2021,2021016242,,18-24,1.0,3,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,80.0,50.0,33.33,37.5,1.033049003
nfcs_2021,2021,2021016244,,18-24,1.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,60.0,100.0,33.33,62.5,0.696450397
nfcs_2021,2021,2021016255,,18-24,1.0,2,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,0.0,50.0,0.0,50.0,0.455443955
nfcs_2021,2021,2021016256,,18-24,0.0,1,1,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,0.0,66.67,50.0,2.465286763
nfcs_2021,2021,2021016259,,18-24,0.0,2,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,60.0,0.0,100.0,100.0,0.529004733
nfcs_2021,2021,2021016261,,18-24,1.0,3,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,50.0,33.33,62.5,1.033049003
nfcs_2021,2021,2021016269,,18-24,1.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,40.0,100.0,33.33,100.0,0.751611914
nfcs_2021,2021,2021016270,,18-24,1.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,20.0,100.0,100.0,0.0,0.458650499
nfcs_2021,2021,2021016271,,18-24,1.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,20.0,100.0,66.67,50.0,1.033049003
nfcs_2021,2021,2021016282,,18-24,1.0,1,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,0.0,0.0,50.0,1.299288327
nfcs_2021,2021,2021016284,,18-24,1.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,0.0,0.0,50.0,0.807538255
nfcs_2021,2021,2021016286,,18-24,0.0,2,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,100.0,33.33,62.5,2.182617174
nfcs_2021,2021,2021016290,,18-24,1.0,2,4,5,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,0.0,50.0,0.0,62.5,0.395556892
nfcs_2021,2021,2021016292,,18-24,0.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,0.0,0.0,0.0,87.5,1.391292529
nfcs_2021,2021,2021016295,,18-24,1.0,4,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,50.0,50.0,25.0,0.967394064
nfcs_2021,2021,2021016299,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,100.0,33.33,62.5,3.163972547
nfcs_2021,2021,2021016302,,18-24,0.0,3,3,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,20.0,50.0,33.33,87.5,1.19990134
nfcs_2021,2021,2021016303,,18-24,1.0,1,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,50.0,0.0,62.5,1.555749201
nfcs_2021,2021,2021016309,,18-24,1.0,2,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,40.0,100.0,66.67,62.5,1.341734763
nfcs_2021,2021,2021016317,,18-24,1.0,1,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,50.0,0.0,50.0,1.197826282
nfcs_2021,2021,2021016321,,18-24,1.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,20.0,50.0,33.33,37.5,1.033049003
nfcs_2021,2021,2021016326,,18-24,1.0,1,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,0.0,50.0,0.0,0.0,0.455443955
nfcs_2021,2021,2021016328,,18-24,0.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,0.0,100.0,33.33,75.0,1.807025171
nfcs_2021,2021,2021016329,,18-24,0.0,4,1,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,100.0,66.67,50.0,1.991026427
nfcs_2021,2021,2021016335,,18-24,1.0,1,2,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,0.0,50.0,66.67,50.0,0.455443955
nfcs_2021,2021,2021016338,,18-24,1.0,2,3,6,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,50.0,66.67,62.5,0.696450397
nfcs_2021,2021,2021016339,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,50.0,66.67,25.0,1.033049003
nfcs_2021,2021,2021016345,,18-24,1.0,3,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,0.0,100.0,0.0,50.0,1.299288327
nfcs_2021,2021,2021016347,,18-24,1.0,1,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,60.0,50.0,33.33,12.5,1.830500761
nfcs_2021,2021,2021016356,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,50.0,33.33,50.0,1.033049003
nfcs_2021,2021,2021016358,,18-24,1.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,60.0,50.0,33.33,100.0,1.197826282
nfcs_2021,2021,2021016359,,18-24,0.0,2,4,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,40.0,100.0,33.33,37.5,0.653037234
nfcs_2021,2021,2021016360,,18-24,1.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,0.0,0.0,50.0,1.197826282
nfcs_2021,2021,2021016361,,18-24,1.0,1,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,60.0,0.0,0.0,25.0,1.341734763
nfcs_2021,2021,2021016367,,18-24,0.0,4,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,40.0,100.0,33.33,100.0,1.35719234
nfcs_2021,2021,2021016368,,18-24,1.0,4,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,20.0,50.0,100.0,100.0,0.967394064
nfcs_2021,2021,2021016371,,18-24,1.0,3,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,28654.0,True,60.0,50.0,66.67,87.5,0.379837096
nfcs_2021,2021,2021016373,,18-24,0.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,50.0,33.33,87.5,1.391292529
nfcs_2021,2021,2021016376,,18-24,1.0,3,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,100.0,33.33,50.0,1.830500761
nfcs_2021,2021,2021016378,,18-24,1.0,3,2,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,50.0,66.67,12.5,0.455443955
nfcs_2021,2021,2021016379,,18-24,1.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,80.0,100.0,33.33,50.0,1.197826282
nfcs_2021,2021,2021016381,,18-24,1.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,0.0,100.0,0.0,50.0,1.197826282
nfcs_2021,2021,2021016382,,18-24,0.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,28654.0,True,20.0,0.0,0.0,87.5,0.613384041
nfcs_2021,2021,2021016383,,18-24,0.0,4,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,100.0,33.33,100.0,1.413229347
nfcs_2021,2021,2021016389,,18-24,1.0,2,2,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,100.0,33.33,100.0,1.341734763
nfcs_2021,2021,2021016393,,18-24,1.0,3,4,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,50.0,33.33,37.5,0.395556892
nfcs_2021,2021,2021016395,,18-24,0.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,50.0,33.33,62.5,1.50914216
nfcs_2021,2021,2021016397,,18-24,1.0,3,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,0.0,0.0,25.0,1.506532314
nfcs_2021,2021,2021016399,,18-24,1.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,20.0,50.0,66.67,75.0,1.197826282
nfcs_2021,2021,2021016403,,18-24,1.0,3,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,0.0,33.33,37.5,3.233123077
nfcs_2021,2021,2021016405,,18-24,1.0,2,4,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,50.0,33.33,50.0,0.395556892
nfcs_2021,2021,2021016411,,18-24,0.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,60.0,100.0,33.33,100.0,2.126153076
nfcs_2021,2021,2021016459,,18-24,1.0,3,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,20.0,100.0,33.33,62.5,3.063878726
nfcs_2021,2021,2021016460,,18-24,1.0,5,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,40.0,100.0,33.33,62.5,0.447409104
nfcs_2021,2021,2021016470,,18-24,1.0,4,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,40.0,50.0,50.0,62.5,0.319461507
nfcs_2021,2021,2021016501,,18-24,1.0,3,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,50.0,0.0,62.5,0.395556892
nfcs_2021,2021,2021016507,,18-24,1.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,60.0,100.0,33.33,87.5,1.920182396
nfcs_2021,2021,2021016527,,18-24,0.0,2,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,40.0,50.0,0.0,62.5,1.558444309
nfcs_2021,2021,2021016534,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,28654.0,True,100.0,100.0,33.33,62.5,1.879113241
nfcs_2021,2021,2021016646,,18-24,1.0,4,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,40.0,100.0,33.33,100.0,0.777772273
nfcs_2021,2021,2021016724,,18-24,0.0,3,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,40.0,100.0,100.0,75.0,0.459445044
nfcs_2021,2021,2021016755,,18-24,1.0,3,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,167147.0,True,40.0,100.0,33.33,87.5,0.379837096
nfcs_2021,2021,2021016778,,18-24,1.0,2,2,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,0.0,0.0,87.5,0.455443955
nfcs_2021,2021,2021016782,,18-24,1.0,2,4,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,0.0,33.33,37.5,0.395556892
nfcs_2021,2021,2021016817,,18-24,1.0,3,3,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,20.0,100.0,66.67,100.0,0.696450397
nfcs_2021,2021,2021016828,,18-24,1.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,0.0,0.0,0.0,75.0,0.562229111
nfcs_2021,2021,2021016848,,18-24,1.0,2,1,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,0.0,33.33,25.0,0.379837096
nfcs_2021,2021,2021016859,,18-24,1.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,0.0,100.0,100.0,75.0,0.696450397
nfcs_2021,2021,2021016886,,18-24,1.0,2,4,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,0.0,33.33,50.0,3.233123077
nfcs_2021,2021,2021016894,,18-24,1.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,50.0,100.0,50.0,0.696450397
nfcs_2021,2021,2021016904,,18-24,1.0,4,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,0.0,50.0,0.0,75.0,0.834315868
nfcs_2021,2021,2021016929,,18-24,1.0,3,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,50.0,33.33,62.5,0.395556892
nfcs_2021,2021,2021016949,,18-24,1.0,2,3,5,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,20.0,50.0,100.0,75.0,0.807538255
nfcs_2021,2021,2021016988,,18-24,1.0,3,1,6,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,334295.0,True,40.0,100.0,100.0,50.0,0.379837096
nfcs_2021,2021,2021017048,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,334295.0,True,100.0,100.0,33.33,100.0,1.341734763
nfcs_2021,2021,2021017094,,18-24,1.0,2,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,0.0,0.0,33.33,25.0,0.895701728
nfcs_2021,2021,2021017112,,18-24,0.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,80.0,50.0,0.0,50.0,1.558444309
nfcs_2021,2021,2021017126,,18-24,0.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,0.0,0.0,87.5,0.459445044
nfcs_2021,2021,2021017136,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,20.0,100.0,100.0,100.0,0.459445044
nfcs_2021,2021,2021017160,,18-24,1.0,3,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,40.0,100.0,66.67,87.5,1.341734763
nfcs_2021,2021,2021017168,,18-24,0.0,1,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,0.0,33.33,25.0,1.50914216
nfcs_2021,2021,2021017185,,18-24,1.0,2,3,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,80.0,50.0,33.33,87.5,1.299288327
nfcs_2021,2021,2021017239,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,40.0,100.0,0.0,100.0,1.59250505
nfcs_2021,2021,2021017247,,18-24,1.0,4,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,100.0,66.67,62.5,1.083618105
nfcs_2021,2021,2021017311,,18-24,1.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,100.0,100.0,50.0,1.642314113
nfcs_2021,2021,2021017322,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,28654.0,True,20.0,100.0,33.33,75.0,0.807538255
nfcs_2021,2021,2021017345,,18-24,1.0,3,3,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,40.0,100.0,33.33,75.0,1.033049003
nfcs_2021,2021,2021017346,,18-24,1.0,2,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,40.0,100.0,66.67,87.5,1.197826282
nfcs_2021,2021,2021017347,,18-24,0.0,4,4,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,80.0,100.0,0.0,100.0,0.371059155
nfcs_2021,2021,2021017348,,18-24,1.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,0.0,100.0,0.0,50.0,0.562229111
nfcs_2021,2021,2021017354,,18-24,1.0,2,4,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,50.0,0.0,0.0,0.395556892
nfcs_2021,2021,2021017369,,18-24,0.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,0.0,33.33,62.5,0.459445044
nfcs_2021,2021,2021017375,,18-24,1.0,4,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,0.0,0.0,0.0,50.0,0.306765812
nfcs_2021,2021,2021017423,,18-24,1.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,80.0,50.0,33.33,75.0,0.368749049
nfcs_2021,2021,2021017445,,18-24,0.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,50.0,33.33,87.5,1.749859045
nfcs_2021,2021,2021017447,,18-24,1.0,2,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,0.0,66.67,37.5,0.455443955
nfcs_2021,2021,2021017494,,18-24,0.0,4,4,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,40.0,100.0,0.0,100.0,0.371059155
nfcs_2021,2021,2021017504,,18-24,0.0,4,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,80.0,100.0,33.33,50.0,0.356312923
nfcs_2021,2021,2021017528,,18-24,0.0,3,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,80.0,50.0,0.0,62.5,0.529004733
nfcs_2021,2021,2021017564,,18-24,0.0,2,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,60.0,50.0,33.33,100.0,1.558444309
nfcs_2021,2021,2021017591,,18-24,1.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,0.0,50.0,0.0,0.0,0.696450397
nfcs_2021,2021,2021017613,,18-24,1.0,3,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,20.0,100.0,66.67,100.0,0.379837096
nfcs_2021,2021,2021017614,,18-24,1.0,1,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,0.0,33.33,50.0,1.341734763
nfcs_2021,2021,2021017635,,18-24,1.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,20.0,50.0,0.0,50.0,1.033049003
nfcs_2021,2021,2021017642,,18-24,1.0,5,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,100.0,66.67,62.5,1.083618105
nfcs_2021,2021,2021017647,,18-24,1.0,3,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,20.0,100.0,66.67,12.5,1.211232429
nfcs_2021,2021,2021017656,,18-24,1.0,4,2,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,100.0,100.0,33.33,62.5,0.342899204
nfcs_2021,2021,2021017666,,18-24,1.0,3,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,0.0,33.33,50.0,1.920182396
nfcs_2021,2021,2021017693,,18-24,1.0,4,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,100.0,50.0,33.33,75.0,0.429628654
nfcs_2021,2021,2021017703,,18-24,1.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,100.0,33.33,25.0,0.553981468
nfcs_2021,2021,2021017719,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,40.0,100.0,33.33,62.5,1.555749201
nfcs_2021,2021,2021017744,,18-24,0.0,3,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,0.0,100.0,33.33,100.0,1.19990134
nfcs_2021,2021,2021017750,,18-24,0.0,4,3,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,20.0,0.0,66.67,12.5,0.653317643
nfcs_2021,2021,2021017757,,18-24,0.0,3,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,80.0,0.0,0.0,12.5,0.808937197
nfcs_2021,2021,2021017780,,18-24,0.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,50.0,0.0,37.5,0.937967348
nfcs_2021,2021,2021017782,,18-24,0.0,3,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,100.0,0.0,12.5,0.493152809
nfcs_2021,2021,2021017796,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,20.0,0.0,0.0,62.5,0.807538255
nfcs_2021,2021,2021017799,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,50.0,33.33,50.0,1.197826282
nfcs_2021,2021,2021017805,,18-24,1.0,2,4,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,60.0,50.0,0.0,50.0,0.395556892
